User,text,time
takahashim,"2017/01/30 作業報告
卒研スライドに松本くん作成テンプレを反映
卒研スライドを修正し提案システムまで適当になりました。",1485769328.000004,2017-01-30 18:42:08.000004
matsumoto,"2017/01/30 作業報告
･卒研発表用テンプレートの作成
･発表スライドのテンプレート移行
･実験スライドの修正、今後の展望スライドの作成
･端末加速度計測時間の測定",1485768677.000003,2017-01-30 18:31:17.000003
shimizu,"2017/0127 作業報告
・参考文献の追加
　・とりあえず一つよさげなのが見つかりました
　　・語の共起頻度の提示と用例文の検索に基づく論文執筆支援システム
・松本テンプレにスライドを移行しました",1485768159.000002,2017-01-30 18:22:39.000002
shimizu,"2017/01/27 作業報告
・卒研発表スライドの作成
　・実験の章の未作成部分を追加
　・図の修正",1485512079.000005,2017-01-27 19:14:39.000005
t.kasai,"2017/01/27 作業報告
・卒研スライドの作成
　・研究背景から今後の展望まで一通り作成
　・提出までに微修正",1485511854.000004,2017-01-27 19:10:54.000004
takahashim,"2017/01/27　作業報告
・卒研スライドの作成、
→この研究の課題、関連研究を記載",1485509895.000003,2017-01-27 18:38:15.000003
otaki,"2017/01/27　作業報告
・卒研発表スライドの作成
→研究目的，関連研究，提案方式，実験1と実験2の環境と方法を一部記述
→実験結果は現在改めて取得中",1485509404.000002,2017-01-27 18:30:04.000002
shimizu,"2017/01/26 作業報告
・卒研発表スライドの作成
　・背景，提案方式を卒論の完成版に合わせて修正
　・実験の章を追加し，実装は短くしてそちらに移動
　・進捗報告やメモ書きのスライドを削除
実験結果と実験考察，図の修正は明日やる予定です",1485428327.000006,2017-01-26 19:58:47.000006
tsukiji,備忘録：実装は実験で軽く触れるといいかも＋実装について簡単な説明を予備スライドにつける,1485423494.000005,2017-01-26 18:38:14.000005
tsukiji,onedriveの卒論フォルダ内に発表スライドを置く場所を作成しました,1485422906.000004,2017-01-26 18:28:26.000004
tsukiji,"2017/01/26 作業報告
・卒研スライドの作成
研究会で使用したスライド、セミナーのスライド、卒論をもとに作成しました。
研究背景から今後の展望まで一連の内容をスライドに反映させました。
現状修正する点として、以下を行う予定です。
１：スライド枚数が多い(26枚)
２：実験結果のまとめ方が未完成(スライド内に卒論の考察の長文が残っているなど)",1485422683.000003,2017-01-26 18:24:43.000003
t.kasai,"2017/01/26 作業報告
・卒研発表スライドの作成
　・卒論の内容を大まかに反映
　・明日、より具体的な文章・図を記述",1485422237.000002,2017-01-26 18:17:17.000002
otaki,"2017/01/24　作業報告
・卒論執筆
→ディレクトリ構成の追加
→論文要旨，提案方式，実験2の結果と考察，謝辞，付録の追加
・実験2－調理器具認識
→各器具の学習画像300枚程度で学習
→包丁とボウルは認識制度99％，鍋は73％前後，フライパンはそもそも認識不能でした",1485174591.000002,2017-01-23 21:29:51.000002
otaki,"2017/01/20　作業報告
・実験
→10種類の料理のコスト判定完了
→学習モデル関係のファイル名のをhandsonをcookに修正
・卒論
→実験1にコスト判定に関して追加",1484919027.000036,2017-01-20 22:30:27.000036
tsukiji,現状の卒論を今日の日付でonedriveに上げておきます,1484917872.000035,2017-01-20 22:11:12.000035
tsukiji,"2017/1/20 作業報告
卒論のはじめにの部分に実用性とは有用性とは何かについて定義したのを加えました。
また、実験結果の考察を書きましたこれに付随してまとめもほんの少し修正しました
まだ、卒論というかまとめていませんがTFIDF3の結果を出しておきました

明日やること，
3章のキーパーソン検索や評価情報を加える図について具体例の追加
専門性をどのように意味を持たせるのか
シールを印刷するための下準備",1484917846.000034,2017-01-20 22:10:46.000034
otaki,"2017/1/19　作業報告
・実験
→カツカレー以外に肉じゃが、コロッケ、ホイル焼きの実験を実行

・論文
→実験の章を手直しと追記",1484829016.000032,2017-01-19 21:30:16.000032
tsukiji,"2017/1/19 作業報告
先ほどの打ち合わせでの内容をいくつか反映しました
・専門性についての定義を1章に入れました(赤字で追加)
・TFIDFの表の一部を修正・表番号の追加
・用いられた単語が実際に使用されている具体例を交えながらの考察をTFIDFに関してのみ実験考察に入れました(赤字)

3章の図の具体例・考察のつつきは明日までにまとめ上げます",1484827892.000031,2017-01-19 21:11:32.000031
takahashim,"2017/01/19 作業報告
交通費帳票の評価実験を行った。今日、研究室にいる人に協力してもらい、
PC、スマホ、通常の方法で交通費の帳票の入力を試しました。
かかった時間は各々平均で、PC2分13秒、スマホ2分40秒、通常の方法3分42秒となりました。
考察も書いてから帰ります。",1484823970.00003,2017-01-19 20:06:10.000030
terada,"201701/18　作業報告
・卒論の作成
提案方式、実装、実験の部分の作成
・卒論の修正
まえがきをセミナーで指摘された部分の修正
目次の修正、タイトルの変更、スコアの計算法を決定
・実験
実験の準備完了（プログラムの修正、店舗リストの作成）",1484744268.000029,2017-01-18 21:57:48.000029
shimizu,"2017/01/18 作業報告
・卒論の修正
→はじめにを指定の字数のまで増やしました
→実装に追加作成したプログラムを追記しました
・プログラムの作成
→データベース内の検索ができるようになりましたがPHP上ではうまく動いていません",1484743436.000027,2017-01-18 21:43:56.000027
otaki,"2017/01/18　作業報告
・卒論の修正
→序章の部分で指摘された部分を修正しました．
→提案方式に関して追記中
→実装の部分に学習モデル作成を追記
・スライドの修正
→全体的に全国大会の論文の形に沿うようにしました
→まだ、コスト判定の詳細な部分などは変更されていません",1484741088.000025,2017-01-18 21:04:48.000025
tsukiji,"2017/01/18 作業報告
・卒論の実験結果に頻度/提案手法/TFIDF/ダウンロード数(評価全て集めたもの)の表を反映しました。
・根拠の考察
頻度で専門性を見る根拠を考えました。スライドの特性と絡めて主張したいと考えています。
-内容-
なぜ専門知識の観点として単語の頻度に着目するのか
スライド形式の情報において，ある情報について詳しく書かれたスライドはスライド1枚を簡潔に表現する為にスライド枚数が多くなる傾向にある．
この問題を解決するために，ユーザが必要な情報を整理する研究が行われている．(関連研究)
このため専門性が高いスライドでは詳細にかつ簡潔にまとめるために専門知識を表す単語が頻繁に出現すると考えられる．
よって本研究では専門知識を表す単語の頻度が高いスライドに対して専門性のあるものとしてとらえる．
ただ高いだけではアレだから他ユーザからの評価を見ることで有用性を図りたい。
だから両方を考慮した抽出方法でこの研究の有用性を図る",1484739659.000022,2017-01-18 20:40:59.000022
kumada,"2017/01/18作業報告
・卒論の修正
　本日のセミナーで指摘された謝辞等のページ番号を修正しました。
・プログラムの修正＆実験データの登録
　Java講義の資料をJSONに変換する作業をしています。
　JSONで改行ができないため、検索した結果を改行して表示できないのが問題点です（修正しておきます）。
・JavaOnlineCompilerからエラーメッセージ取得
　動作に必要なDB作成中です。ダメだったらコンパイラ機能のあるエディタプログラム作る予定です。
　実験の際は手入力でエラーメッセージを入力します。",1484738793.000018,2017-01-18 20:26:33.000018
matsumoto,"2017/01/18 作業報告
･卒論の加筆
･実験の協力願い
→加速度の推移が少なく、音声時差を用いる必要性のある動作として、ヨガやアーチェリーを考えたため、
明日か明後日に大滝君，築地君，寺田くんに協力してもらい音声データを取ります。",1484736341.000016,2017-01-18 19:45:41.000016
shimizu,"2017/1/17 作業報告
・例文提示プログラムの作成
　・SQLで全文検索できるようにはなりましたが複数クエリの指定がうまくいっていません。
・↑用のフルテキストインデックスの作成",1484656353.000015,2017-01-17 21:32:33.000015
tsukiji,"2017/1/17 作業報告
・実験プログラムの修正
計算式に不具合があったので修正しました
・実験結果のまとめなおし
修正後の実験結果の内容をまとめなおしました
--------------
明日までにやること
・タイトル案の考案
・専門性を頻度で見る根拠(できれば)",1484651487.000009,2017-01-17 20:11:27.000009
kumada,"2017/01/17 作業報告
・プログラムの作成
WEB検索、ソースコード検索、教科書検索の検索結果を作成中のＵＩに出力できるように再調整
検索結果の確認が取れたので実験用のデータを登録してやってみます

・できていないこと
1.JavaOnlineCompilerからエラー文の自動取得

2.テストデータの登録
Java講義のPDF資料の文章をJSONデータにして登録中です。
ページ番号と文章が検索できるように作成中です",1484650448.000006,2017-01-17 19:54:08.000006
